userid,probability
58345,1.0
58346,1.0
58347,1.0
58348,0.7431147865896834
58349,0.8379234756068777
58350,0.8379234756068777
58351,0.8379234756068777
58352,0.8379234756068777
58353,1.0
58354,0.5449936714949789
58355,0.6758469512137555
58356,1.0
58357,0.7431147865896834
58358,0.8379234756068777
58359,1.0
58360,1.0
58361,0.8379234756068777
58362,0.8379234756068777
58363,1.0
58364,1.0
58365,0.8379234756068777
58366,1.0
58367,1.0
58368,1.0
58369,0.8379234756068777
58370,0.6094593970587954
58371,1.0
58372,1.0
58373,0.7431147865896834
58374,0.7431147865896834
58375,0.6236699644899125
58376,1.0
58377,0.7431147865896834
58378,1.0
58379,0.6236699644899125
58380,1.0
58381,0.8379234756068777
58382,0.6236699644899125
58383,0.4064843071060975
58384,0.5137704268206332
58385,1.0
58386,0.7431147865896834
58387,1.0
58388,0.5952488296276782
58389,0.7206921747977074
58390,1.0
58391,0.8379234756068777
58392,0.6236699644899125
58393,1.0
58394,0.6758469512137555
58395,0.8379234756068777
58396,0.8919489837379184
58397,1.0
58398,0.4615934400967901
58399,0.9459744918689592
58400,0.5449936714949789
58401,1.0
58402,0.8379234756068777
58403,1.0
58404,1.0
58405,1.0
58406,0.7431147865896834
58407,0.6236699644899125
58408,1.0
58409,0.7431147865896834
58410,1.0
58411,1.0
58412,1.0
58413,0.4862295731793668
58414,0.8919489837379184
58415,1.0
58416,0.8379234756068777
58417,0.8379234756068777
58418,0.2668368002853256
58419,0.6584546223058079
58420,0.5810382621965612
58421,1.0
58422,1.0
58423,1.0
58424,1.0
58425,1.0
58426,0.7431147865896834
58427,1.0
58428,0.8919489837379184
58429,0.8063205792678129
58430,0.9459744918689592
58431,1.0
58432,0.5810382621965612
58433,1.0
58434,1.0
58435,0.32415304878624457
58436,0.6236699644899125
58437,1.0
58438,1.0
58439,0.8379234756068777
58440,0.8379234756068777
58441,1.0
58442,0.6236699644899125
58443,1.0
58444,1.0
58445,1.0
58446,1.0
58447,0.8379234756068777
58448,1.0
58449,1.0
58450,1.0
58451,0.7431147865896834
58452,0.8379234756068777
58453,1.0
58454,0.8379234756068777
58455,0.351693902427511
58456,0.6758469512137555
58457,1.0
58458,0.8379234756068777
58459,0.4615934400967901
58460,0.5810382621965612
58461,1.0
58462,0.6758469512137555
58463,0.6758469512137555
58464,0.5810382621965612
58465,1.0
58466,0.8063205792678129
58467,0.7431147865896834
58468,0.9459744918689592
58469,1.0
58470,1.0
58471,1.0
58472,0.5137704268206332
58473,1.0
58474,1.0
58475,1.0
58476,1.0
58477,1.0
58478,1.0
58479,0.6758469512137555
58480,0.6236699644899125
58481,1.0
58482,1.0
58483,0.557008535062173
58484,1.0
58485,0.6236699644899125
58486,1.0
58487,0.6758469512137555
58488,1.0
58489,1.0
58490,0.7431147865896834
58491,0.8379234756068777
58492,0.6236699644899125
58493,1.0
58494,0.5810382621965612
58495,0.8379234756068777
58496,1.0
58497,1.0
58498,0.6236699644899125
58499,0.6758469512137555
58500,0.351693902427511
58501,0.8919489837379184
58502,0.7431147865896834
58503,0.469805484457649
58504,1.0
58505,1.0
58506,0.5241781750454151
58507,0.351693902427511
58508,0.8379234756068777
58509,1.0
58510,1.0
58511,1.0
58512,0.7431147865896834
58513,0.8379234756068777
58514,1.0
58515,1.0
58516,1.0
58517,0.6236699644899125
58518,0.8379234756068777
58519,0.7431147865896834
58520,0.4862295731793668
58521,0.8379234756068777
58522,0.7431147865896834
58523,1.0
58524,0.8379234756068777
58525,1.0
58526,0.8379234756068777
58527,1.0
58528,1.0
58529,0.43930734687559353
58530,1.0
58531,0.5810382621965612
58532,0.5449936714949789
58533,1.0
58534,1.0
58535,0.8379234756068777
58536,1.0
58537,0.9459744918689592
58538,1.0
58539,0.8379234756068777
58540,0.8379234756068777
58541,0.7431147865896834
58542,1.0
58543,0.8379234756068777
58544,1.0
58545,0.8379234756068777
58546,1.0
58547,0.38331582997962643
58548,0.8379234756068777
58549,1.0
58550,0.7431147865896834
58551,0.8379234756068777
58552,0.7431147865896834
58553,1.0
58554,1.0
58555,0.7431147865896834
58556,0.6758469512137555
58557,0.6236699644899125
58558,0.6982695630057314
58559,0.6758469512137555
58560,0.8379234756068777
58561,1.0
58562,0.6236699644899125
58563,0.7431147865896834
58564,0.3829171471018566
58565,0.8379234756068777
58566,0.7431147865896834
58567,1.0
58568,1.0
58569,1.0
58570,1.0
58571,0.6758469512137555
58572,0.8379234756068777
58573,0.8379234756068777
58574,0.7431147865896834
58575,1.0
58576,0.19472381366767194
58577,1.0
58578,0.5449936714949789
58579,1.0
58580,1.0
58581,0.5810382621965612
58582,0.8379234756068777
58583,0.6758469512137555
58584,0.7431147865896834
58585,0.8379234756068777
58586,1.0
58587,0.7747176829287482
58588,0.8379234756068777
58589,0.6236699644899125
58590,0.8379234756068777
58591,0.7431147865896834
58592,1.0
58593,1.0
58594,0.8379234756068777
58595,0.8379234756068777
58596,0.7431147865896834
58597,0.8379234756068777
58598,1.0
58599,0.6236699644899125
58600,0.8379234756068777
58601,0.8379234756068777
58602,0.6584546223058079
58603,0.8379234756068777
58604,1.0
58605,1.0
58606,0.5449936714949789
58607,0.6236699644899125
58608,1.0
58609,1.0
58610,0.8379234756068777
58611,1.0
58612,1.0
58613,1.0
58614,1.0
58615,0.7431147865896834
58616,1.0
58617,0.8287431910597889
58618,1.0
58619,1.0
58620,1.0
58621,0.4862295731793668
58622,0.8379234756068777
58623,1.0
58624,0.7431147865896834
58625,1.0
58626,0.8379234756068777
58627,0.8379234756068777
58628,0.7431147865896834
58629,0.8379234756068777
58630,1.0
58631,0.6758469512137555
58632,0.6758469512137555
58633,0.6758469512137555
58634,0.7431147865896834
58635,0.7747176829287482
58636,1.0
58637,0.8379234756068777
58638,0.8379234756068777
58639,1.0
58640,0.6758469512137555
58641,0.8379234756068777
58642,1.0
58643,0.6236699644899125
58644,0.7431147865896834
58645,0.6758469512137555
58646,0.6982695630057314
58647,0.5137704268206332
58648,0.21810552338645003
58649,0.8379234756068777
58650,0.4615934400967901
58651,0.9459744918689592
58652,0.8379234756068777
58653,0.6758469512137555
58654,1.0
58655,1.0
58656,0.7431147865896834
58657,0.6982695630057314
58658,1.0
58659,0.6758469512137555
58660,1.0
58661,1.0
58662,0.8379234756068777
58663,0.2668368002853256
58664,0.7431147865896834
58665,1.0
58666,1.0
58667,1.0
58668,0.5449936714949789
58669,0.7431147865896834
58670,1.0
58671,0.8379234756068777
58672,1.0
58673,0.6758469512137555
58674,0.6758469512137555
58675,1.0
58676,0.8379234756068777
58677,1.0
58678,1.0
58679,1.0
58680,1.0
58681,0.5449936714949789
58682,0.8379234756068777
58683,0.5810382621965612
58684,0.8379234756068777
58685,0.5345859232701969
58686,0.5449936714949789
58687,0.6584546223058079
58688,0.6410622933978601
58689,0.7431147865896834
58690,0.7431147865896834
58691,1.0
58692,0.8379234756068777
58693,0.6758469512137555
58694,1.0
58695,1.0
58696,1.0
58697,1.0
58698,0.7431147865896834
58699,1.0
58700,1.0
58701,0.5137704268206332
58702,0.3375182291041084
58703,0.8379234756068777
58704,0.8379234756068777
58705,1.0
58706,1.0
58707,1.0
58708,0.6758469512137555
58709,1.0
58710,0.8379234756068777
58711,0.8379234756068777
58712,1.0
58713,1.0
58714,1.0
58715,1.0
58716,0.7431147865896834
58717,0.5449936714949789
58718,0.7431147865896834
58719,1.0
58720,1.0
58721,0.7431147865896834
58722,0.7431147865896834
58723,1.0
58724,0.43930734687559353
58725,0.6236699644899125
58726,0.6236699644899125
58727,0.5045901422735444
58728,1.0
58729,0.40024559175742674
58730,1.0
58731,0.8379234756068777
58732,0.7431147865896834
58733,0.8379234756068777
58734,0.8379234756068777
58735,0.41896173780343887
58736,1.0
58737,0.7431147865896834
58738,1.0
58739,1.0
58740,1.0
58741,1.0
58742,0.5810382621965612
58743,0.40024559175742674
58744,0.6236699644899125
58745,0.8379234756068777
58746,1.0
58747,0.5449936714949789
58748,0.5810382621965612
58749,1.0
58750,0.7431147865896834
58751,0.7431147865896834
58752,1.0
58753,1.0
58754,1.0
58755,1.0
58756,1.0
58757,0.8379234756068777
58758,0.7431147865896834
58759,0.8379234756068777
58760,0.2995169157036679
58761,1.0
58762,1.0
58763,1.0
58764,0.7431147865896834
58765,0.8379234756068777
58766,1.0
58767,0.8379234756068777
58768,0.8379234756068777
58769,1.0
58770,1.0
58771,0.6758469512137555
58772,1.0
58773,0.7431147865896834
58774,1.0
58775,0.5810382621965612
58776,1.0
58777,0.8379234756068777
58778,0.40024559175742674
58779,1.0
58780,0.8379234756068777
58781,0.4615934400967901
58782,0.8379234756068777
58783,1.0
58784,0.6758469512137555
58785,1.0
58786,0.7431147865896834
58787,0.8379234756068777
58788,1.0
58789,0.6982695630057314
58790,0.40024559175742674
58791,0.6758469512137555
58792,0.6758469512137555
58793,0.7431147865896834
58794,0.8379234756068777
58795,1.0
58796,1.0
58797,0.5810382621965612
58798,1.0
58799,0.3829171471018566
58800,0.5810382621965612
58801,0.6350637703276019
58802,0.8379234756068777
58803,1.0
58804,1.0
58805,0.5449936714949789
58806,1.0
58807,1.0
58808,1.0
58809,1.0
58810,1.0
58811,0.7431147865896834
58812,1.0
58813,1.0
58814,1.0
58815,0.023915556247339244
58816,0.6236699644899125
58817,0.5449936714949789
58818,0.8379234756068777
58819,0.8379234756068777
58820,0.5449936714949789
58821,1.0
58822,0.5810382621965612
58823,0.6758469512137555
58824,0.8379234756068777
58825,1.0
58826,0.7431147865896834
58827,0.49540985772645557
58828,0.7431147865896834
58829,0.8379234756068777
58830,0.6410622933978601
58831,1.0
58832,1.0
58833,0.8919489837379184
58834,0.9459744918689592
58835,0.7431147865896834
58836,0.8379234756068777
58837,0.5810382621965612
58838,0.8379234756068777
58839,1.0
58840,1.0
58841,0.7431147865896834
58842,1.0
58843,1.0
58844,0.8379234756068777
58845,1.0
58846,0.5345859232701969
58847,0.6236699644899125
58848,1.0
58849,1.0
58850,0.557008535062173
58851,0.8379234756068777
58852,0.8379234756068777
58853,1.0
58854,0.7431147865896834
58855,0.6236699644899125
58856,1.0
58857,0.5345859232701969
58858,0.4615934400967901
58859,0.8379234756068777
58860,1.0
58861,1.0
58862,0.8379234756068777
58863,0.6236699644899125
58864,0.7431147865896834
58865,0.8379234756068777
58866,1.0
58867,1.0
58868,1.0
58869,1.0
58870,0.20999295872341228
58871,0.8379234756068777
58872,0.28810845808466223
58873,1.0
58874,0.5952488296276783
58875,1.0
58876,1.0
58877,1.0
58878,0.4127230224547682
58879,1.0
58880,0.43930734687559353
58881,0.9459744918689592
58882,0.6982695630057314
58883,0.43930734687559353
58884,0.6758469512137555
58885,0.8379234756068777
58886,0.6236699644899125
58887,0.6236699644899125
58888,0.5137704268206332
58889,1.0
58890,1.0
58891,1.0
58892,0.35672418531153927
58893,1.0
58894,0.7747176829287482
58895,0.8379234756068777
58896,1.0
58897,1.0
58898,1.0
58899,0.7431147865896834
58900,1.0
58901,1.0
58902,0.9459744918689592
58903,0.7431147865896834
58904,0.6758469512137555
58905,1.0
58906,0.8379234756068777
58907,0.6236699644899125
58908,0.7431147865896834
58909,1.0
58910,0.8379234756068777
58911,0.9459744918689592
58912,0.7431147865896834
58913,1.0
58914,0.8379234756068777
58915,1.0
58916,1.0
58917,1.0
58918,0.6758469512137555
58919,0.3667847510795959
58920,1.0
58921,0.5449936714949789
58922,0.7747176829287482
58923,1.0
58924,0.7431147865896834
58925,1.0
58926,0.3667847510795959
58927,0.8379234756068777
58928,0.6808772340977838
58929,1.0
58930,0.8379234756068777
58931,0.5952488296276783
58932,0.5137704268206332
58933,0.8379234756068777
58934,0.5345859232701969
58935,0.6808772340977838
58936,1.0
58937,1.0
58938,0.4862295731793668
58939,0.8379234756068777
58940,1.0
58941,0.7431147865896834
58942,0.7298724593447962
58943,1.0
58944,0.8379234756068777
58945,0.7431147865896834
58946,0.5449936714949789
58947,1.0
58948,1.0
58949,0.5810382621965612
58950,1.0
58951,0.8379234756068777
58952,0.8379234756068777
58953,0.6758469512137555
58954,1.0
58955,1.0
58956,0.6982695630057314
58957,0.3375182291041084
58958,1.0
58959,0.8379234756068777
58960,1.0
58961,1.0
58962,0.8379234756068777
58963,0.6236699644899125
58964,1.0
58965,0.7747176829287482
58966,1.0
58967,0.8379234756068777
58968,0.6758469512137555
58969,0.4780175288185079
58970,1.0
58971,0.8379234756068777
58972,0.24733992897982499
58973,1.0
58974,1.0
58975,0.8379234756068777
58976,1.0
58977,1.0
58978,0.7431147865896834
58979,1.0
58980,1.0
58981,0.5137704268206332
58982,1.0
58983,1.0
58984,1.0
58985,1.0
58986,0.7431147865896834
58987,1.0
58988,0.9459744918689592
58989,1.0
58990,0.7431147865896834
58991,0.6758469512137555
58992,0.40024559175742674
58993,0.7431147865896834
58994,1.0
58995,1.0
58996,0.9459744918689592
58997,0.7431147865896834
58998,1.0
58999,0.8379234756068777
59000,0.6410622933978601
59001,0.8379234756068777
59002,1.0
59003,1.0
59004,1.0
59005,0.6758469512137555
59006,0.5045901422735444
59007,0.7431147865896834
59008,0.8379234756068777
59009,0.6758469512137555
59010,0.7431147865896834
59011,1.0
59012,1.0
59013,1.0
59014,0.7431147865896834
59015,0.8379234756068777
59016,0.5810382621965612
59017,0.8379234756068777
59018,0.8379234756068777
59019,1.0
59020,1.0
59021,0.7431147865896834
59022,0.8379234756068777
59023,1.0
59024,1.0
59025,1.0
59026,0.43930734687559353
59027,0.8379234756068777
59028,1.0
59029,0.6758469512137555
59030,0.40024559175742674
59031,1.0
59032,0.6758469512137555
59033,0.8379234756068777
59034,0.8379234756068777
59035,1.0
59036,0.6758469512137555
59037,1.0
59038,0.8919489837379184
59039,1.0
59040,0.9459744918689592
59041,1.0
59042,0.8379234756068777
59043,0.8379234756068777
59044,0.7431147865896834
59045,1.0
59046,0.6758469512137555
59047,0.6758469512137555
59048,1.0
59049,0.6236699644899125
59050,0.8379234756068777
59051,0.6236699644899125
59052,1.0
59053,1.0
59054,0.6758469512137555
59055,1.0
59056,1.0
59057,0.5449936714949789
59058,0.8379234756068777
59059,0.8379234756068777
59060,1.0
59061,0.8379234756068777
59062,0.7431147865896834
59063,1.0
59064,1.0
59065,1.0
59066,0.7431147865896834
59067,0.6410622933978601
59068,0.7431147865896834
59069,1.0
59070,0.8379234756068777
59071,1.0
59072,0.5810382621965612
59073,0.8379234756068777
59074,1.0
59075,0.6758469512137555
59076,0.6758469512137555
59077,0.8379234756068777
59078,1.0
59079,0.8379234756068777
59080,1.0
59081,1.0
59082,0.6236699644899125
59083,0.6758469512137555
59084,0.43930734687559353
59085,0.6808772340977838
59086,0.7431147865896834
59087,0.7431147865896834
59088,0.6758469512137555
59089,0.7431147865896834
59090,0.8379234756068777
59091,0.8379234756068777
59092,0.7431147865896834
59093,0.8379234756068777
59094,0.7431147865896834
59095,0.7431147865896834
59096,1.0
59097,0.6758469512137555
59098,0.7431147865896834
59099,0.6584546223058079
59100,1.0
59101,0.7298724593447962
59102,0.7431147865896834
59103,0.6236699644899125
59104,1.0
59105,1.0
59106,1.0
59107,0.8379234756068777
59108,1.0
59109,1.0
59110,0.6236699644899125
59111,1.0
59112,0.8379234756068777
59113,0.8379234756068777
59114,0.8379234756068777
59115,0.8379234756068777
59116,1.0
59117,0.3667847510795959
59118,1.0
59119,0.6758469512137555
59120,0.6236699644899125
59121,1.0
59122,0.5241781750454151
59123,1.0
59124,1.0
59125,1.0
59126,1.0
59127,0.6236699644899125
59128,1.0
59129,0.8379234756068777
59130,1.0
59131,0.6758469512137555
59132,0.7431147865896834
59133,0.9459744918689592
59134,0.8379234756068777
59135,0.5810382621965612
59136,0.5345859232701969
59137,1.0
59138,1.0
59139,0.6758469512137555
59140,0.4780175288185079
59141,1.0
59142,1.0
59143,0.40024559175742674
59144,0.8379234756068777
59145,0.4862295731793668
59146,1.0
59147,0.8379234756068777
59148,0.8379234756068777
59149,1.0
59150,1.0
59151,1.0
59152,0.6758469512137555
59153,1.0
59154,1.0
59155,1.0
59156,0.7431147865896834
59157,0.8063205792678129
59158,0.5449936714949789
59159,1.0
59160,0.6758469512137555
59161,1.0
59162,0.5810382621965612
59163,0.8379234756068777
59164,0.16207652439312228
59165,1.0
59166,0.8379234756068777
59167,1.0
59168,1.0
59169,0.6442440548746907
59170,0.1754417047109861
59171,1.0
59172,1.0
59173,1.0
59174,0.6982695630057314
59175,1.0
59176,1.0
59177,0.5137704268206332
59178,1.0
59179,0.8379234756068777
59180,1.0
59181,0.351693902427511
59182,1.0
59183,1.0
59184,0.4862295731793668
59185,1.0
59186,0.8379234756068777
59187,0.7431147865896834
59188,0.5137704268206332
59189,1.0
59190,1.0
59191,0.8379234756068777
59192,1.0
59193,0.4862295731793668
59194,0.557008535062173
59195,1.0
59196,0.7431147865896834
59197,1.0
59198,1.0
59199,1.0
59200,0.5810382621965612
59201,1.0
59202,1.0
59203,0.7431147865896834
59204,0.8379234756068777
59205,0.8379234756068777
59206,0.4262867618362047
59207,0.8379234756068777
59208,1.0
59209,1.0
59210,1.0
59211,1.0
59212,1.0
59213,1.0
59214,0.4862295731793668
59215,1.0
59216,1.0
59217,1.0
59218,1.0
59219,0.7431147865896834
59220,1.0
59221,0.5449936714949789
59222,0.7431147865896834
59223,0.5810382621965612
59224,0.5449936714949789
59225,1.0
59226,0.6758469512137555
59227,0.6236699644899125
59228,0.5810382621965612
59229,1.0
59230,0.5449936714949789
59231,1.0
59232,1.0
59233,0.7431147865896834
59234,0.6236699644899125
59235,0.6094593970587954
59236,0.8379234756068777
59237,0.8379234756068777
59238,1.0
59239,1.0
59240,0.783897967475837
59241,0.9143715955298944
59242,0.5690233986293671
59243,1.0
59244,0.5449936714949789
59245,0.9459744918689592
59246,0.8379234756068777
59247,1.0
59248,0.5810382621965612
59249,0.6236699644899125
59250,1.0
59251,1.0
59252,0.7431147865896834
59253,1.0
59254,0.32415304878624457
59255,0.5137704268206332
59256,1.0
59257,0.7431147865896834
59258,1.0
59259,0.8379234756068777
59260,1.0
59261,1.0
59262,0.6236699644899125
59263,0.8379234756068777
59264,1.0
59265,0.8379234756068777
59266,1.0
59267,0.9459744918689592
59268,1.0
59269,0.8379234756068777
59270,0.8379234756068777
59271,1.0
59272,1.0
59273,0.6410622933978601
59274,0.6758469512137555
59275,0.4862295731793668
59276,1.0
59277,1.0
59278,0.6236699644899125
59279,1.0
59280,1.0
59281,0.6236699644899125
59282,1.0
59283,0.5810382621965612
59284,0.6758469512137555
59285,0.7747176829287482
59286,1.0
59287,0.6236699644899125
59288,1.0
59289,1.0
59290,0.8379234756068777
59291,0.6758469512137555
59292,0.8063205792678129
59293,1.0
59294,0.7431147865896834
59295,1.0
59296,0.6758469512137555
59297,0.8379234756068777
59298,0.5137704268206332
59299,1.0
59300,0.8379234756068777
59301,0.8379234756068777
59302,0.4862295731793668
59303,0.6236699644899125
59304,1.0
59305,0.37216221642034947
59306,1.0
59307,0.7431147865896834
59308,1.0
59309,1.0
59310,0.3829171471018566
59311,0.8379234756068777
59312,0.40024559175742674
59313,0.7431147865896834
59314,0.8379234756068777
59315,0.5952488296276783
59316,1.0
59317,1.0
59318,1.0
59319,1.0
59320,1.0
59321,0.6758469512137555
59322,0.8379234756068777
59323,1.0
59324,1.0
59325,0.8379234756068777
59326,1.0
59327,1.0
59328,0.7431147865896834
59329,0.7431147865896834
59330,0.4862295731793668
59331,0.5952488296276783
59332,0.8379234756068777
59333,1.0
59334,1.0
59335,0.6758469512137555
59336,1.0
59337,0.8063205792678129
59338,1.0
59339,0.8379234756068777
59340,0.8379234756068777
59341,0.8379234756068777
59342,1.0
59343,1.0
59344,1.0
59345,0.8379234756068777
59346,0.6758469512137555
59347,1.0
59348,1.0
59349,0.8063205792678129
59350,1.0
59351,1.0
59352,1.0
59353,1.0
59354,0.6758469512137555
59355,0.8379234756068777
59356,0.7431147865896834
59357,1.0
59358,0.8379234756068777
59359,0.5810382621965612
59360,0.6236699644899125
59361,0.7431147865896834
59362,1.0
59363,1.0
59364,0.5449936714949789
59365,0.9459744918689592
59366,0.8379234756068777
59367,1.0
59368,0.4862295731793668
59369,0.7431147865896834
59370,0.7431147865896834
59371,1.0
59372,1.0
59373,0.6236699644899125
59374,0.7431147865896834
59375,1.0
59376,1.0
59377,0.7431147865896834
59378,0.5810382621965612
59379,0.7431147865896834
59380,0.469805484457649
59381,1.0
59382,1.0
59383,0.5137704268206332
59384,1.0
59385,1.0
59386,0.6236699644899125
59387,1.0
59388,0.8379234756068777
59389,0.6236699644899125
59390,1.0
59391,0.8379234756068777
59392,1.0
59393,1.0
59394,0.8379234756068777
59395,0.8063205792678129
59396,0.2126353247418816
59397,0.8379234756068777
59398,1.0
59399,0.7431147865896834
59400,0.5810382621965612
59401,1.0
59402,0.9459744918689592
59403,0.6236699644899125
59404,1.0
59405,1.0
59406,0.8379234756068777
59407,0.43930734687559353
59408,1.0
59409,1.0
59410,0.5810382621965612
59411,1.0
59412,0.5690233986293671
59413,1.0
59414,0.8379234756068777
59415,0.7431147865896834
59416,1.0
59417,1.0
59418,1.0
59419,0.7747176829287482
59420,1.0
59421,0.8379234756068777
59422,1.0
59423,0.7431147865896834
59424,1.0
59425,1.0
59426,1.0
59427,0.6758469512137555
59428,0.7431147865896834
59429,0.8379234756068777
59430,1.0
59431,1.0
59432,1.0
59433,1.0
59434,0.7431147865896834
59435,0.8379234756068777
59436,0.5449936714949789
59437,1.0
59438,0.7431147865896834
59439,1.0
59440,0.8379234756068777
59441,0.8063205792678129
59442,0.8379234756068777
59443,0.7431147865896834
59444,0.4615934400967901
59445,0.5449936714949789
59446,0.7431147865896834
59447,1.0
59448,0.6758469512137555
59449,1.0
59450,0.40024559175742674
59451,0.6584546223058079
59452,1.0
59453,1.0
59454,1.0
59455,1.0
59456,0.8379234756068777
59457,0.6236699644899125
59458,0.6236699644899125
59459,0.7431147865896834
59460,1.0
59461,0.7431147865896834
59462,1.0
59463,0.6758469512137555
59464,0.7431147865896834
59465,0.12603193369153992
59466,0.8379234756068777
59467,0.7431147865896834
59468,1.0
59469,0.7431147865896834
59470,0.8379234756068777
59471,1.0
59472,0.5449936714949789
59473,0.6236699644899125
59474,0.7431147865896834
59475,0.7431147865896834
59476,1.0
59477,0.7431147865896834
59478,0.8379234756068777
59479,0.6236699644899125
59480,0.6982695630057314
59481,1.0
59482,1.0
59483,0.8379234756068777
59484,0.9459744918689592
59485,0.8379234756068777
59486,0.8379234756068777
59487,1.0
59488,1.0
59489,0.5810382621965612
59490,1.0
59491,1.0
59492,1.0
59493,0.5137704268206332
59494,1.0
59495,1.0
59496,0.8379234756068777
59497,1.0
59498,0.7431147865896834
59499,1.0
59500,1.0
59501,0.8379234756068777
59502,1.0
59503,0.7431147865896834
59504,0.6758469512137555
59505,1.0
59506,0.8379234756068777
59507,1.0
59508,0.8379234756068777
59509,0.8379234756068777
59510,1.0
59511,1.0
59512,1.0
59513,0.6758469512137555
59514,0.31151067274714545
59515,0.8379234756068777
59516,0.25688521341031656
59517,0.7747176829287482
59518,1.0
59519,0.6236699644899125
59520,1.0
59521,1.0
59522,1.0
59523,1.0
59524,1.0
59525,1.0
59526,0.6758469512137555
59527,1.0
59528,1.0
59529,1.0
59530,0.8379234756068777
59531,1.0
59532,1.0
59533,1.0
59534,0.7431147865896834
59535,0.7431147865896834
59536,1.0
59537,0.6758469512137555
59538,1.0
59539,1.0
59540,1.0
59541,0.6758469512137555
59542,1.0
59543,1.0
59544,1.0
59545,0.7431147865896834
59546,1.0
59547,1.0
59548,1.0
59549,1.0
59550,0.8379234756068777
59551,1.0
59552,1.0
59553,1.0
59554,1.0
59555,1.0
59556,0.5810382621965612
59557,0.7431147865896834
59558,0.4862295731793668
59559,1.0
59560,0.8379234756068777
59561,1.0
59562,0.6758469512137555
59563,1.0
59564,0.6094593970587954
59565,0.6236699644899125
59566,1.0
59567,0.7431147865896834
59568,0.8379234756068777
59569,1.0
59570,1.0
59571,0.8379234756068777
59572,0.8063205792678129
59573,0.3829171471018566
59574,1.0
59575,1.0
59576,0.6410622933978601
59577,1.0
59578,0.5254056387231082
59579,1.0
59580,1.0
59581,0.6236699644899125
59582,0.7431147865896834
59583,0.8379234756068777
59584,1.0
59585,0.6758469512137555
59586,1.0
59587,1.0
59588,0.5449936714949789
59589,0.6236699644899125
59590,0.7431147865896834
59591,1.0
59592,0.4862295731793668
59593,0.5449936714949789
59594,0.5449936714949789
59595,1.0
59596,1.0
59597,1.0
59598,0.5449936714949789
59599,1.0
59600,1.0
59601,0.8063205792678129
59602,1.0
59603,1.0
59604,0.5137704268206332
59605,1.0
59606,0.351693902427511
59607,1.0
59608,0.6758469512137555
59609,1.0
59610,0.8379234756068777
59611,1.0
59612,0.8379234756068777
59613,1.0
59614,0.5449936714949789
59615,1.0
59616,1.0
59617,0.6758469512137555
59618,1.0
59619,0.43930734687559353
59620,0.8379234756068777
59621,0.7431147865896834
59622,1.0
59623,0.9459744918689592
59624,0.5810382621965612
59625,0.8379234756068777
59626,0.7431147865896834
59627,1.0
59628,0.7431147865896834
59629,0.8379234756068777
59630,0.5810382621965612
59631,1.0
59632,1.0
59633,0.8379234756068777
59634,0.6758469512137555
59635,0.8379234756068777
59636,0.9459744918689592
59637,0.8063205792678129
59638,0.6236699644899125
59639,1.0
59640,0.6982695630057314
59641,1.0
59642,0.6758469512137555
59643,1.0
59644,0.5810382621965612
59645,1.0
59646,0.9459744918689592
59647,0.8379234756068777
59648,0.5810382621965612
59649,1.0
59650,0.5137704268206332
59651,0.8379234756068777
59652,0.8379234756068777
59653,0.8379234756068777
59654,0.5137704268206332
59655,1.0
59656,0.7431147865896834
59657,1.0
59658,0.7431147865896834
59659,0.6758469512137555
59660,1.0
59661,0.7431147865896834
59662,0.5449936714949789
59663,1.0
59664,1.0
59665,0.7431147865896834
59666,0.6758469512137555
59667,0.8379234756068777
59668,1.0
59669,1.0
59670,0.8379234756068777
59671,1.0
59672,0.8379234756068777
59673,0.6758469512137555
59674,0.7431147865896834
59675,0.7206921747977074
59676,1.0
59677,1.0
59678,0.8379234756068777
59679,1.0
59680,0.7431147865896834
59681,0.5449936714949789
59682,1.0
59683,0.6236699644899125
59684,0.7431147865896834
59685,0.4862295731793668
59686,0.6094593970587954
59687,1.0
59688,0.6758469512137555
59689,1.0
59690,0.6236699644899125
59691,0.8379234756068777
59692,1.0
59693,0.8379234756068777
59694,0.7431147865896834
59695,0.8379234756068777
59696,0.6236699644899125
59697,0.40024559175742674
59698,1.0
59699,0.8379234756068777
59700,0.6758469512137555
59701,0.7431147865896834
59702,0.8379234756068777
59703,0.6982695630057314
59704,1.0
59705,1.0
59706,1.0
59707,0.6094593970587954
59708,0.4862295731793668
59709,0.8379234756068777
59710,0.7431147865896834
59711,0.7431147865896834
59712,0.7747176829287482
59713,0.8379234756068777
59714,1.0
59715,0.6758469512137555
59716,0.2772308224824713
59717,1.0
59718,0.7431147865896834
59719,1.0
59720,0.6236699644899125
59721,0.7431147865896834
59722,1.0
59723,1.0
59724,1.0
59725,0.7431147865896834
59726,0.7431147865896834
59727,0.7431147865896834
59728,1.0
59729,0.8379234756068777
59730,0.6758469512137555
59731,1.0
59732,0.4862295731793668
59733,0.8379234756068777
59734,0.8379234756068777
59735,0.6758469512137555
59736,0.8379234756068777
59737,0.4862295731793668
59738,1.0
59739,0.5045901422735444
59740,1.0
59741,1.0
59742,0.7431147865896834
59743,0.40024559175742674
59744,0.5137704268206332
59745,1.0
59746,1.0
59747,1.0
59748,0.8379234756068777
59749,0.6688623705305896
59750,1.0
59751,1.0
59752,0.8379234756068777
59753,0.6758469512137555
59754,1.0
59755,1.0
59756,0.7747176829287482
59757,0.7431147865896834
59758,1.0
59759,1.0
59760,1.0
59761,0.6758469512137555
